,From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
10736,30-12-2022 00:00,31-12-2022 00:00,35.11,0.22,11.41,7.03,17.06,8.75,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10737,31-12-2022 00:00,01-01-2023 00:00,35.25,0.24,10.92,5.79,16.62,10.64,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10738,01-01-2023 00:00,02-01-2023 00:00,36.13,0.25,13.6,4.84,20.56,14.11,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10739,02-01-2023 00:00,03-01-2023 00:00,40.04,0.27,12.58,5.97,29,16.29,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10740,03-01-2023 00:00,04-01-2023 00:00,35.21,0.25,12.37,6.38,23.92,15.3,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10741,04-01-2023 00:00,05-01-2023 00:00,37.83,0.22,11.34,4.67,23.86,15.27,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10742,05-01-2023 00:00,06-01-2023 00:00,38.09,0.22,11.47,4.94,26.36,17.46,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10743,06-01-2023 00:00,07-01-2023 00:00,38.46,0.24,10.39,4.58,25.52,16.23,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10744,07-01-2023 00:00,08-01-2023 00:00,38.43,0.26,9.92,5.74,29.94,19.22,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10745,08-01-2023 00:00,09-01-2023 00:00,35.39,0.36,11.17,8.35,36.53,24.67,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10746,09-01-2023 00:00,10-01-2023 00:00,45.75,0.37,10.77,8.41,44.34,28.07,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10747,10-01-2023 00:00,11-01-2023 00:00,46.95,0.23,12.19,5.53,29.55,17.07,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10748,11-01-2023 00:00,12-01-2023 00:00,45.5,0.23,11.63,4.85,25.36,16.5,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10749,12-01-2023 00:00,13-01-2023 00:00,45.62,0.21,10.77,4.71,21.48,13.45,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10750,13-01-2023 00:00,14-01-2023 00:00,51.32,0.28,13.72,4.99,27.21,17.78,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10751,14-01-2023 00:00,15-01-2023 00:00,44.55,0.27,11.93,6.45,27.12,16.9,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10752,15-01-2023 00:00,16-01-2023 00:00,41.47,0.27,10.86,5.26,25.28,15.61,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10753,16-01-2023 00:00,17-01-2023 00:00,42.28,0.3,11.42,5.56,24.68,14.41,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10754,17-01-2023 00:00,18-01-2023 00:00,42.86,0.27,15.66,3.85,27.59,16.23,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10755,18-01-2023 00:00,19-01-2023 00:00,39.85,0.26,14.74,5.74,24.52,14.63,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10756,19-01-2023 00:00,20-01-2023 00:00,36.5,0.22,10.77,5.71,21.79,13.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10757,20-01-2023 00:00,21-01-2023 00:00,41.74,0.21,12.13,4.65,27.01,16.62,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10758,21-01-2023 00:00,22-01-2023 00:00,34.71,0.24,12.66,4.33,32.68,20.71,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10759,22-01-2023 00:00,23-01-2023 00:00,33.04,0.21,11.9,4.08,30.05,19.4,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10760,23-01-2023 00:00,24-01-2023 00:00,39.69,0.25,12.5,3.71,32.6,21.52,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10761,24-01-2023 00:00,25-01-2023 00:00,26.96,0.23,9.03,4.25,21.61,14.74,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10762,25-01-2023 00:00,26-01-2023 00:00,25.55,0.22,12.86,4.07,26.9,17.17,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10763,26-01-2023 00:00,27-01-2023 00:00,31.24,0.23,10.74,4.48,35.98,22.44,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10764,27-01-2023 00:00,28-01-2023 00:00,36.14,0.25,10.66,6.81,43.84,25.85,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10765,28-01-2023 00:00,29-01-2023 00:00,35.27,0.21,12.8,6.08,33.96,21.14,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10766,29-01-2023 00:00,30-01-2023 00:00,37.26,0.19,12.57,4.27,32.19,21.21,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10767,30-01-2023 00:00,31-01-2023 00:00,40.2,0.26,9.11,4.77,48.25,31.51,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10768,31-01-2023 00:00,01-02-2023 00:00,32.45,0.27,11.59,4.88,36.63,23.13,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10769,01-02-2023 00:00,02-02-2023 00:00,39.29,0.23,8.84,5.38,34.07,22.52,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10770,02-02-2023 00:00,03-02-2023 00:00,51.69,0.26,14.89,5.93,61.74,35.4,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10771,03-02-2023 00:00,04-02-2023 00:00,41.26,0.27,9.84,5.47,40.41,23.97,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10772,04-02-2023 00:00,05-02-2023 00:00,30.56,0.3,14.78,7.63,37.98,22.4,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10773,05-02-2023 00:00,06-02-2023 00:00,39.77,0.27,16.61,5.62,41.42,25.86,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10774,06-02-2023 00:00,07-02-2023 00:00,48.65,0.22,14.98,4.5,37.56,22.83,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10775,07-02-2023 00:00,08-02-2023 00:00,48.16,0.27,15.12,3.64,46.34,29.9,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10776,08-02-2023 00:00,09-02-2023 00:00,53.49,0.28,13,5.6,53.15,32.35,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10777,09-02-2023 00:00,10-02-2023 00:00,48.02,0.28,13.52,4.91,54.95,33.24,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10778,10-02-2023 00:00,11-02-2023 00:00,41.93,0.28,7.54,7.24,46.35,27.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10779,11-02-2023 00:00,12-02-2023 00:00,38.8,0.22,9.75,6.41,36.75,20.72,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10780,12-02-2023 00:00,13-02-2023 00:00,38.6,0.21,14.57,5.18,37.07,20.86,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10781,13-02-2023 00:00,14-02-2023 00:00,48.33,0.22,17.53,6.18,40.72,20.78,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10782,14-02-2023 00:00,15-02-2023 00:00,44.47,0.22,16.44,4.94,38.77,22.08,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10783,15-02-2023 00:00,16-02-2023 00:00,45.97,0.25,11.5,6.22,44.69,24.06,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10784,16-02-2023 00:00,17-02-2023 00:00,51.28,0.24,16.53,5.91,44.69,22.76,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10785,17-02-2023 00:00,18-02-2023 00:00,43.15,0.22,15.55,6.1,41.87,21.27,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10788,20-02-2023 00:00,21-02-2023 00:00,32.12,0.15,28.01,3.78,43.61,26.84,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10789,21-02-2023 00:00,22-02-2023 00:00,35.34,1,5.11,4.24,41.86,24.62,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10790,22-02-2023 00:00,23-02-2023 00:00,35.63,1.66,9.53,5.4,43.75,23.62,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10791,23-02-2023 00:00,24-02-2023 00:00,44.59,0.52,11.58,5.68,42.87,24.32,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10792,24-02-2023 00:00,25-02-2023 00:00,39.06,0.46,17.36,4.35,30.56,17.42,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10793,25-02-2023 00:00,26-02-2023 00:00,39.77,0.46,40.08,5.02,34.82,20.13,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10794,26-02-2023 00:00,27-02-2023 00:00,51.56,0.6,20.38,4.93,44.29,23.71,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10795,27-02-2023 00:00,28-02-2023 00:00,49.93,0.58,11.05,4.97,38.74,22.06,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10796,28-02-2023 00:00,01-03-2023 00:00,41.18,0.48,15.19,4.06,25.13,15.09,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10797,01-03-2023 00:00,02-03-2023 00:00,38.47,0.45,15.57,4.38,33.21,20.6,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10798,02-03-2023 00:00,03-03-2023 00:00,43.17,0.5,15.4,3.79,31.18,17.61,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10799,03-03-2023 00:00,04-03-2023 00:00,51.44,0.6,18.24,3.61,39.87,17.72,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10800,04-03-2023 00:00,05-03-2023 00:00,44.99,0.53,18.05,3.47,36.65,16.03,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10801,05-03-2023 00:00,06-03-2023 00:00,36.83,0.43,17.99,3.94,25.9,15.59,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10802,06-03-2023 00:00,07-03-2023 00:00,41.04,0.48,11.09,4.19,29.19,15.81,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10803,07-03-2023 00:00,08-03-2023 00:00,34.17,0.4,15.01,4.7,21.97,11,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10804,08-03-2023 00:00,09-03-2023 00:00,38.09,0.44,22.82,5.04,36.82,18.3,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10805,09-03-2023 00:00,10-03-2023 00:00,45.63,0.59,6.6,5.07,37.51,22.43,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10806,10-03-2023 00:00,11-03-2023 00:00,36.25,0.53,6.51,5.5,33.51,20.1,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10807,11-03-2023 00:00,12-03-2023 00:00,34.15,0.5,8.88,6.48,38.58,22.18,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10808,12-03-2023 00:00,13-03-2023 00:00,30.49,0.45,8.58,6.2,33.02,19.96,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10809,13-03-2023 00:00,14-03-2023 00:00,28.61,0.42,9.7,4.85,33.57,23.33,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10810,14-03-2023 00:00,15-03-2023 00:00,31.57,0.46,12.8,5.35,41.61,27.55,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10811,15-03-2023 00:00,16-03-2023 00:00,31.7,0.46,4.06,3.79,35.41,23.37,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10812,16-03-2023 00:00,17-03-2023 00:00,21.79,0.32,5.33,3.32,29.46,21.86,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10813,17-03-2023 00:00,18-03-2023 00:00,23.87,0.35,36.82,3.94,26.01,17.12,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10814,18-03-2023 00:00,19-03-2023 00:00,21.69,0.32,10.47,2.9,29.02,19.44,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10815,19-03-2023 00:00,20-03-2023 00:00,13.17,0.19,22.64,4.94,18.42,14.26,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10816,20-03-2023 00:00,21-03-2023 00:00,17.29,0.25,15.81,2.92,15.19,10.3,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10817,21-03-2023 00:00,22-03-2023 00:00,18.27,0.27,16.06,3.31,14.57,7.36,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10818,22-03-2023 00:00,23-03-2023 00:00,18.36,0.27,13.18,4.25,19.71,10.43,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10819,23-03-2023 00:00,24-03-2023 00:00,21.37,0.31,14.11,3.9,19,9.4,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10820,24-03-2023 00:00,25-03-2023 00:00,22,0.32,11.38,3.26,24.21,10.97,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10821,25-03-2023 00:00,26-03-2023 00:00,17.89,0.26,4.08,3.46,25.21,13.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10822,26-03-2023 00:00,27-03-2023 00:00,22.46,0.33,10.75,2.78,30,14.89,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10823,27-03-2023 00:00,28-03-2023 00:00,32.09,0.36,6.68,3.18,30.05,14.57,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10824,28-03-2023 00:00,29-03-2023 00:00,38.98,0.38,11.16,4.17,37.4,21.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10825,29-03-2023 00:00,30-03-2023 00:00,39.59,0.39,8.56,4.13,42.95,21.15,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10826,30-03-2023 00:00,31-03-2023 00:00,33.59,0.33,10.7,3.65,33.96,17.84,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10827,31-03-2023 00:00,01-04-2023 00:00,30.07,0.29,6.92,3.83,29.76,16.06,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10828,01-04-2023 00:00,02-04-2023 00:00,30.01,0.29,27.76,2.88,33.99,17.81,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10829,02-04-2023 00:00,03-04-2023 00:00,25.93,0.25,25.33,3.38,46.11,23.92,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10830,03-04-2023 00:00,04-04-2023 00:00,23.85,0.23,19.55,3.46,31.65,12.45,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10831,04-04-2023 00:00,05-04-2023 00:00,29.73,0.29,20.71,4.18,33.57,16.11,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10832,05-04-2023 00:00,06-04-2023 00:00,34.33,0.33,18.39,4.44,39.61,19.81,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10833,06-04-2023 00:00,07-04-2023 00:00,31.62,0.31,16.02,3.66,37.62,21.27,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10834,07-04-2023 00:00,08-04-2023 00:00,26.61,0.26,20.8,4.67,36.27,21.51,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10835,08-04-2023 00:00,09-04-2023 00:00,35.61,0.35,13.94,5.62,50.52,24.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10836,09-04-2023 00:00,10-04-2023 00:00,33.86,0.33,6.99,4.86,53.64,25.54,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10837,10-04-2023 00:00,11-04-2023 00:00,34.51,0.34,10.73,4.51,46.38,22.94,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10838,11-04-2023 00:00,12-04-2023 00:00,31.83,0.31,17.77,4.17,38.91,23.71,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10839,12-04-2023 00:00,13-04-2023 00:00,40.39,0.39,12.12,3.99,43.07,21.74,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10840,13-04-2023 00:00,14-04-2023 00:00,45.2,0.44,15.11,4.05,45.43,24.09,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10841,14-04-2023 00:00,15-04-2023 00:00,42.96,0.42,11.04,3.17,40.98,22.04,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10842,15-04-2023 00:00,16-04-2023 00:00,39.56,0.39,11.99,4.59,48.16,26.51,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10843,16-04-2023 00:00,17-04-2023 00:00,33.02,0.32,9.28,3.79,36.82,22.35,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10844,17-04-2023 00:00,18-04-2023 00:00,44.41,0.43,8.15,3.81,49.65,28.24,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10845,18-04-2023 00:00,19-04-2023 00:00,36.16,0.35,11.49,3.32,39.95,21.46,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10846,19-04-2023 00:00,20-04-2023 00:00,41.13,0.4,6.48,2.86,42.04,23.23,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10847,20-04-2023 00:00,21-04-2023 00:00,37.12,0.36,7.06,1.78,37.03,21.41,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10848,21-04-2023 00:00,22-04-2023 00:00,31.19,0.3,8.15,2.19,34.95,17.25,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10849,22-04-2023 00:00,23-04-2023 00:00,30.16,0.29,8.88,1.93,36.38,19.02,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10850,23-04-2023 00:00,24-04-2023 00:00,28.14,0.27,3.64,2.25,27.4,13.8,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10851,24-04-2023 00:00,25-04-2023 00:00,27.12,0.26,20.42,2.21,26.29,11.41,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10852,25-04-2023 00:00,26-04-2023 00:00,28.58,0.28,25,2.18,23.42,13.06,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10853,26-04-2023 00:00,27-04-2023 00:00,28.65,0.28,15.91,2.15,22,11.43,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10854,27-04-2023 00:00,28-04-2023 00:00,29.88,0.29,7.99,1.11,20.86,12.52,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10855,28-04-2023 00:00,29-04-2023 00:00,28.07,0.27,11.1,1.66,24.64,15.58,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10856,29-04-2023 00:00,30-04-2023 00:00,23.82,0.23,5.17,0.88,13.98,7.85,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10857,30-04-2023 00:00,01-05-2023 00:00,21.56,0.21,9.67,1.23,14.92,8.77,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10858,01-05-2023 00:00,02-05-2023 00:00,18.43,0.18,6.87,1.73,11.71,6.64,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10859,02-05-2023 00:00,03-05-2023 00:00,18.5,0.18,37.13,2.39,16.58,8.68,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10860,03-05-2023 00:00,04-05-2023 00:00,18.61,0.18,45.1,1.94,23.41,10.6,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10861,04-05-2023 00:00,05-05-2023 00:00,19.38,0.19,9.75,2.13,21.25,10.19,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10862,05-05-2023 00:00,06-05-2023 00:00,21.28,0.21,20.06,1.9,18.09,9.05,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10863,06-05-2023 00:00,07-05-2023 00:00,20.55,0.2,22.36,2.05,20.89,11.62,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10864,07-05-2023 00:00,08-05-2023 00:00,18.21,0.18,2.89,1.77,22.1,12.12,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10865,08-05-2023 00:00,09-05-2023 00:00,21.08,0.21,5.91,2.18,20.52,10.78,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10866,09-05-2023 00:00,10-05-2023 00:00,21.71,0.21,9.69,2.36,12.03,7.22,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10867,10-05-2023 00:00,11-05-2023 00:00,22.89,0.22,4.74,2.45,17.35,10.17,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10868,11-05-2023 00:00,12-05-2023 00:00,26.95,0.26,7.71,2.05,86.19,67.21,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10869,12-05-2023 00:00,13-05-2023 00:00,32.22,0.31,8.14,1.96,20.76,14.85,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10870,13-05-2023 00:00,14-05-2023 00:00,28.58,0.28,5.84,1.46,21,13,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10871,14-05-2023 00:00,15-05-2023 00:00,23.73,0.23,2.93,1.64,33.16,16.72,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10872,15-05-2023 00:00,16-05-2023 00:00,23.74,0.23,4.24,1.76,41.98,18.9,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10873,16-05-2023 00:00,17-05-2023 00:00,22.78,0.22,6.28,2.23,37.65,18.21,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10874,17-05-2023 00:00,18-05-2023 00:00,24.04,0.23,4.86,2.46,31.4,17.33,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10875,18-05-2023 00:00,19-05-2023 00:00,25.87,0.25,4.93,2.69,31.67,17.89,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10876,19-05-2023 00:00,20-05-2023 00:00,25.64,0.25,12.77,2.63,29.71,17.02,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10877,20-05-2023 00:00,21-05-2023 00:00,24.93,0.24,5.25,2.2,33.3,15.45,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10878,21-05-2023 00:00,22-05-2023 00:00,22.65,0.22,5.33,3.03,27.99,13.65,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10879,22-05-2023 00:00,23-05-2023 00:00,35.06,0.34,5.19,3,25.05,13.97,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10880,23-05-2023 00:00,24-05-2023 00:00,33.48,0.33,8.36,2.99,24.6,10.63,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10881,24-05-2023 00:00,25-05-2023 00:00,29.75,0.29,4.18,1.99,16.27,10.21,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10882,25-05-2023 00:00,26-05-2023 00:00,25.31,0.25,7.68,1.55,15.9,8.69,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10883,26-05-2023 00:00,27-05-2023 00:00,19.25,0.19,5.56,1.77,21.37,12.02,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10884,27-05-2023 00:00,28-05-2023 00:00,20.19,0.2,8.27,2.11,23.07,14.02,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10885,28-05-2023 00:00,29-05-2023 00:00,17.97,0.17,2.17,2.05,22.61,10.46,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10886,29-05-2023 00:00,30-05-2023 00:00,21.04,0.2,1.6,3.03,24.86,12.32,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10887,30-05-2023 00:00,31-05-2023 00:00,23.95,0.23,3.77,3.26,31.06,16.74,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10888,31-05-2023 00:00,01-06-2023 00:00,31.51,0.31,5.49,2.11,23.27,12.4,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10889,01-06-2023 00:00,02-06-2023 00:00,25.13,0.24,6.89,2,20.31,10.32,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10890,02-06-2023 00:00,03-06-2023 00:00,24.86,0.24,12.3,1.95,20.06,10.16,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10891,03-06-2023 00:00,04-06-2023 00:00,25.79,0.25,2.37,2.59,39.9,20.49,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10892,04-06-2023 00:00,05-06-2023 00:00,19.66,0.19,4.32,2.28,38.89,18.14,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10893,05-06-2023 00:00,06-06-2023 00:00,17.67,0.17,2.86,1.87,30.72,13.35,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10894,06-06-2023 00:00,07-06-2023 00:00,18.95,0.18,7.41,1.81,27.82,10.05,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10895,07-06-2023 00:00,08-06-2023 00:00,16.92,0.16,11.16,2.92,6.04,2.87,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10896,08-06-2023 00:00,09-06-2023 00:00,19.46,0.19,14.62,1.67,12.77,11.21,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10897,09-06-2023 00:00,10-06-2023 00:00,18.81,0.18,23.47,1.44,15.34,7.8,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10898,10-06-2023 00:00,11-06-2023 00:00,21.1,0.21,3.6,1.54,12.63,7.64,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10899,11-06-2023 00:00,12-06-2023 00:00,15.2,0.15,1.79,1.34,18.19,9.48,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10900,12-06-2023 00:00,13-06-2023 00:00,15.71,0.15,6.98,1.2,22.12,10.2,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10901,13-06-2023 00:00,14-06-2023 00:00,15.71,0.15,14.13,1.09,22.37,10.16,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10902,14-06-2023 00:00,15-06-2023 00:00,16.31,0.16,5.44,0.96,22.1,11.86,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10903,15-06-2023 00:00,16-06-2023 00:00,15.33,0.15,7.24,1.11,28.34,11.82,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10904,16-06-2023 00:00,17-06-2023 00:00,15.77,0.15,9.39,1.24,33.05,14.49,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
10905,17-06-2023 00:00,18-06-2023 00:00,17.48,0.17,11.73,1.45,35.56,16.37,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB"
